Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[727]    0.0    0.00    0.00       3         sub_10054250() [727]
                0.00    0.00       3/3           sub_100542c0() [729]
-----------------------------------------------
                0.00    0.00       3/3           sub_10052ce0() [725]
[728]    0.0    0.00    0.00       3         sub_100542a0() [728]
                0.00    0.00       3/29360       sub_100c8749() [405]
-----------------------------------------------
                0.00    0.00       3/3           sub_10054250() [727]
[729]    0.0    0.00    0.00       3         sub_100542c0() [729]
-----------------------------------------------
                0.00    0.00       3/3           sub_10052ec0() [726]
[730]    0.0    0.00    0.00       3         sub_100542d0() [730]
-----------------------------------------------
                0.00    0.00       3/3           sub_10019620() [17]
[731]    0.0    0.00    0.00       3         sub_1005f300() [731]
-----------------------------------------------
                0.00    0.00       1/3           sub_10007be0() [74]
                0.00    0.00       2/3           sub_100016e0() [54]
[732]    0.0    0.00    0.00       3         sub_10064410() [732]
-----------------------------------------------
                0.00    0.00       3/3           sub_100686f0() [175]
[733]    0.0    0.00    0.00       3         sub_1006a450() [733]
-----------------------------------------------
                0.00    0.00       3/3           sub_100686f0() [175]
[734]    0.0    0.00    0.00       3         sub_1006a490() [734]
-----------------------------------------------
                0.00    0.00       1/3           sub_1006c600() [42]
                0.00    0.00       2/3           sub_1006a130() [753]
[735]    0.0    0.00    0.00       3         sub_1006e770() [735]
                0.00    0.00       3/26          sub_1006e360() [586]
-----------------------------------------------
                0.00    0.00       1/3           sub_1006ee10() [95]
                0.00    0.00       2/3           sub_1006be50() [70]
[736]    0.0    0.00    0.00       3         sub_1006e990() [736]
                0.00    0.00      36/120         sub_1006df10() [501]
                0.00    0.00       6/26          sub_1006e360() [586]
-----------------------------------------------
                0.00    0.00       3/3           indirectCall(int, int, int, int) [176]
[737]    0.0    0.00    0.00       3         kernel32::GetFileSize() [737]
-----------------------------------------------
                0.00    0.00       2/2           sub_1000a710() [11]
[738]    0.0    0.00    0.00       2         sub_10007b40() [738]
-----------------------------------------------
                0.00    0.00       2/2           sub_10009270() [276]
[739]    0.0    0.00    0.00       2         sub_1001d640() [739]
                0.00    0.00       2/69          sub_10026fb0() [526]
-----------------------------------------------
                0.00    0.00       2/2           sub_10009270() [276]
[740]    0.0    0.00    0.00       2         sub_1001e0c0() [740]
                0.00    0.00       2/618         sub_10026cc0() [460]
-----------------------------------------------
                0.00    0.00       2/2           sub_1000a710() [11]
[741]    0.0    0.00    0.00       2         sub_100230c0() [741]
                0.00    0.00       1/29360       sub_100c8749() [405]
-----------------------------------------------
                0.00    0.00       1/2           sub_1004e1e0() [744]
                0.00    0.00       1/2           sub_1004d1e0() [777]
[742]    0.0    0.00    0.00       2         sub_1004d140() [742]
-----------------------------------------------
                0.00    0.00       2/2           sub_10050a50() <cycle 7> [195]
[743]    0.0    0.00    0.00       2         sub_1004d710() [743]
-----------------------------------------------
                0.00    0.00       2/2           sub_100799e0() [806]
[744]    0.0    0.00    0.00       2         sub_1004e1e0() [744]
                0.00    0.00       1/2           sub_1004d140() [742]
-----------------------------------------------
                                   2             sub_1004d820() <cycle 1> [455]
[745]    0.0    0.00    0.00       2         sub_1004e3d0() <cycle 1> [745]
                                   2             sub_1004d750() <cycle 1> [453]
-----------------------------------------------
                0.00    0.00       2/2           sub_10050a50() <cycle 7> [195]
[746]    0.0    0.00    0.00       2         sub_10050650() [746]
                0.00    0.00       2/28350       sub_100ca01f() [407]
-----------------------------------------------
                0.00    0.00       2/2           sub_10007ce0() [34]
[747]    0.0    0.00    0.00       2         sub_1005cd30() [747]
                0.00    0.00      12/95431       sub_100ca3c0() [393]
                0.00    0.00      12/2596        sub_10068620() [438]
                0.00    0.00      12/11722       sub_100caaf0() [420]
                0.00    0.00       2/40263       sub_10007230() [402]
-----------------------------------------------
                0.00    0.00       2/2           sub_10067630() [749]
[748]    0.0    0.00    0.00       2         sub_10067350() [748]
                0.00    0.00       2/29360       sub_100c8749() [405]
-----------------------------------------------
                0.00    0.00       1/2           sub_100e4fe0() [866]
                0.00    0.00       1/2           sub_100e5000() [867]
[749]    0.0    0.00    0.00       2         sub_10067630() [749]
                0.00    0.00       2/29360       sub_100c8749() [405]
                0.00    0.00       2/2           sub_10067350() [748]
-----------------------------------------------
